XmlSchema_Euromap83_XmlSchema_ActiveErrorDataType,6520,Variable
MaintenanceStatusEnumeration_EnumValues,6521,Variable
TemperatureZoneType_Classification,6522,Variable
TemperatureZonesType_TemperatureZone_Nr_Classification,6523,Variable
TemperatureZonesType_TemperatureZone_Nr_HighDeviationTemperature1,6524,Variable
TemperatureZonesType_TemperatureZone_Nr_HighDeviationTemperature1_EngineeringUnits,6525,Variable
TemperatureZonesType_TemperatureZone_Nr_HighDeviationTemperature1_EURange,6526,Variable
TemperatureZonesType_TemperatureZone_Nr_HighDeviationTemperature2,6527,Variable
TemperatureZonesType_TemperatureZone_Nr_HighDeviationTemperature2_EngineeringUnits,6528,Variable
TemperatureZonesType_TemperatureZone_Nr_HighDeviationTemperature2_EURange,6529,Variable
TemperatureZonesType_TemperatureZone_Nr_LowDeviationTemperature1,6530,Variable
TemperatureZonesType_TemperatureZone_Nr_LowDeviationTemperature1_EngineeringUnits,6531,Variable
TemperatureZonesType_TemperatureZone_Nr_LowDeviationTemperature1_EURange,6532,Variable
TemperatureZonesType_TemperatureZone_Nr_LowDeviationTemperature2,6533,Variable
TemperatureZonesType_TemperatureZone_Nr_LowDeviationTemperature2_EngineeringUnits,6534,Variable
TemperatureZonesType_TemperatureZone_Nr_LowDeviationTemperature2_EURange,6535,Variable
TemperatureZoneCycleParametersType_Classification,6536,Variable
ProductionDatasetListsType_GetProductionDatasetList,7001,Method
ActiveJobValuesType_StartJob,7002,Method
ActiveJobValuesType_InterruptJob,7003,Method
ProductionDatasetListsType_SendProductionDatasetList,7004,Method
ProductionDatasetManagementType_ProductionDatasetLists_GetProductionDatasetList,7005,Method
ProductionDatasetManagementType_ProductionDatasetLists_SendProductionDatasetList,7006,Method
ProductionDatasetManagementType_ProductionDatasetTransfer_CloseAndCommit,7007,Method
ProductionDatasetManagementType_ProductionDatasetTransfer_GenerateFileForRead,7008,Method
ActiveJobValuesType_FinishJob,7009,Method
JobsType_ActiveJobValues_StartJob,7010,Method
ProductionDatasetManagementType_ProductionDatasetTransfer_GenerateFileForWrite,7011,Method
JobsType_ActiveJobValues_InterruptJob,7012,Method
JobsType_ActiveJobValues_FinishJob,7013,Method
MachineMESStatusType_ProductionControl_RequestTestSample,7014,Method
ProductionDatasetManagementType_ProductionDatasetInPreparationStatus_Load,7015,Method
ProductionDatasetStatusType_Save,7016,Method
MachineConfigurationType_GetCurrentPage,7017,Method
MachineConfigurationType_GetPage,7018,Method
MachineConfigurationType_SetMachineTime,7019,Method
MachineStatusType_ActivateSleepMode,7020,Method
MachineStatusType_DeactivateSleepMode,7021,Method
ProductionControlType_RequestTestSample,7022,Method
ProductionDatasetManagementType_ProductionDatasetInPreparationStatus_Save,7023,Method
ProductionControlType_DisableAutomaticRun,7024,Method
CyclicJobInformationType_SetCyclicJobData,7025,Method
ProductionControlType_EnableAutomaticRun,7026,Method
ProductionDatasetManagementType_ActiveProductionDatasetStatus_Load,7027,Method
ProductionControlType_ResetWatchDog,7028,Method
ProductionControlType_SetWatchDogTime,7029,Method
MachineMESStatusType_ClearMESMessage,7030,Method
ActiveCyclicJobValuesType_StopAtCycleEnd,7031,Method
ProductionDatasetManagementType_GetProductionDatasetInformation,7032,Method
MachineMESStatusType_ProductionControl_DisableAutomaticRun,7033,Method
ActiveCyclicJobValuesType_ResetJobCounters,7034,Method
MachineMESStatusType_ProductionControl_EnableAutomaticRun,7035,Method
JobsType_SendJobList,7036,Method
MachineMESStatusType_ProductionControl_ResetWatchDog,7037,Method
MachineMESStatusType_ProductionControl_SetWatchDogTime,7038,Method
MachineMESStatusType_SetMESMessage,7039,Method
JobsType_SendCyclicJobList,7040,Method
ActiveCyclicJobValuesType_ResetBoxCounters,7041,Method
ActiveCyclicJobValuesType_ResetAverageCycleTime,7042,Method
ProductionDatasetStatusType_Load,7043,Method
ProductionDatasetManagementType_ActiveProductionDatasetStatus_Save,7044,Method
ProductionDatasetManagementType_SendProductionDatasetInformation,7045,Method
MaintenanceType_Reset,7046,Method
ClosedLoopControlType_AutoTuningOn,7047,Method
ClosedLoopControlType_AutoTuningOff,7048,Method
ControlledParameterType_ClosedLoopControl_AutoTuningOff,7049,Method
ControlledParameterType_ClosedLoopControl_AutoTuningOn,7050,Method
MonitoredParameterType_ResetMonitoring,7053,Method

