HRD_InterfaceType_Zones_NodeVersion,6228,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_ActualType,6229,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_ActualValueActive,6230,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_SetValueActive,6231,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_SetValueType,6232,Variable
HRD_InterfaceType_Zones_Zone__Nr__Controller_SetValueType_EnumStrings,6233,Variable
HRD_InterfaceType_Zones_Zone__Nr__Status,6234,Variable
ZonesType_Zone__Nr__Temperature_LowerTolerance2_EURange,6235,Variable
ZonesType_Zone__Nr__Temperature_MaxValue,6236,Variable
HRD_InterfaceType_Diagnostics_Status,6237,Variable
HRD_InterfaceType_UsedUnitSystem,6238,Variable
HRD_InterfaceType_UsedUnitSystem_EnumStrings,6239,Variable
HRD_InterfaceType_Language,6240,Variable
HRD_InterfaceType_Identification_ArticleNumber,6241,Variable
HRD_InterfaceType_Identification_SoftwareRevision,6242,Variable
HRD_InterfaceType_MachineConfiguration_GetCurrentPage_InputArguments,6243,Variable
HRD_InterfaceType_MachineConfiguration_GetCurrentPage_OutputArguments,6244,Variable
HRD_InterfaceType_MachineConfiguration_GetPage_InputArguments,6245,Variable
HRD_InterfaceType_MachineConfiguration_GetPage_OutputArguments,6246,Variable
HRD_InterfaceType_MachineConfiguration_PageDirectory,6247,Variable
HRD_InterfaceType_MaintenanceInformation_CoolingFan_Status,6248,Variable
HRD_InterfaceType_MaintenanceInformation_Heating_Status,6249,Variable
HRD_InterfaceType_MaintenanceInformation_SafetyTest_Status,6250,Variable
HRD_InterfaceType_Operation_EnablePower,6251,Variable
HRD_InterfaceType_Operation_SecondSetValuesActive,6252,Variable
HRDControlledParameterType_SecondSetValue,6253,Variable
HRDControlledParameterType_SecondSetValue_EURange,6254,Variable
HRDControlledParameterType_EnableSecondSetValue,6255,Variable
HRDControlledParameterType_SecondSetValue_EngineeringUnits,6256,Variable
ZonesType_Zone__Nr__Temperature_MaxValue_EURange,6257,Variable
ZonesType_Zone__Nr__Temperature_MinValue,6258,Variable
ZonesType_Zone__Nr__Temperature_MinValue_EURange,6259,Variable
ZonesType_Zone__Nr__Temperature_MonitoringSensitivity,6260,Variable
ZonesType_Zone__Nr__Temperature_MonitoringSensitivity_EnumValues,6261,Variable
ZonesType_Zone__Nr__Temperature_MonitoringSensitivity_ValueAsText,6262,Variable
ZonesType_Zone__Nr__Temperature_SecondSetValue,6263,Variable
ZonesType_Zone__Nr__Temperature_SecondSetValue_EURange,6264,Variable
ZonesType_Zone__Nr__Temperature_SetRampDown,6265,Variable
